1.000000e-03 3.000000e+02 6.249830e-04 -1.842133e+03
2.000000e-03 3.000000e+02 1.253589e-03 -1.842133e+03
3.000000e-03 3.000000e+02 1.885842e-03 -1.842133e+03
4.000000e-03 3.000000e+02 2.521767e-03 -1.842132e+03
5.000000e-03 3.000000e+02 3.161389e-03 -1.842132e+03
6.000000e-03 3.000000e+02 3.804733e-03 -1.842132e+03
7.000000e-03 3.000000e+02 4.451824e-03 -1.842132e+03
8.000000e-03 3.000000e+02 5.102689e-03 -1.842132e+03
9.000000e-03 3.000000e+02 5.757351e-03 -1.842132e+03
1.000000e-02 3.000000e+02 6.415838e-03 -1.842131e+03
2.000000e-02 3.000000e+02 1.321680e-02 -1.842130e+03
3.000000e-02 3.000000e+02 2.042967e-02 -1.842128e+03
4.000000e-02 3.000000e+02 2.808288e-02 -1.842126e+03
5.000000e-02 3.000000e+02 3.620664e-02 -1.842123e+03
6.000000e-02 3.000000e+02 4.483295e-02 -1.842121e+03
7.000000e-02 3.000000e+02 5.399572e-02 -1.842118e+03
8.000000e-02 3.000000e+02 6.373081e-02 -1.842115e+03
9.000000e-02 3.000000e+02 7.407615e-02 -1.842112e+03
1.000000e-01 3.000000e+02 8.507177e-02 -1.842108e+03
1.778280e-01 3.000000e+02 1.980236e-01 -1.842068e+03
3.162280e-01 3.000000e+02 6.260000e-01 -1.841940e+03
5.623410e-01 3.000000e+02 2.993000e+00 -1.841082e+03
1.000000e+00 3.000000e+02 1.580300e+01 -1.837274e+03
1.778279e+00 3.000000e+02 8.546000e+01 -1.821741e+03
3.162278e+00 3.000000e+02 3.948850e+02 -1.775882e+03
5.623413e+00 3.000000e+02 1.571817e+03 -1.664981e+03
1.000000e+01 3.000000e+02 5.579352e+03 -1.431906e+03
1.778279e+01 3.000000e+02 1.797859e+04 -9.875150e+02
3.162278e+01 3.000000e+02 5.498921e+04 -2.104930e+02
5.623413e+01 3.000000e+02 1.622842e+05 1.098770e+03
1.000000e+02 3.000000e+02 4.659319e+05 3.237906e+03
1.778279e+02 3.000000e+02 1.311776e+06 6.652570e+03
3.162278e+02 3.000000e+02 3.634012e+06 1.201137e+04
5.623413e+02 3.000000e+02 9.942240e+06 2.030089e+04
1.000000e+03 3.000000e+02 2.694198e+07 3.297500e+04
1.000000e-10 6.000000e+02 1.246358e-10 -1.841198e+03
2.000000e-10 6.000000e+02 2.492716e-10 -1.841198e+03
3.000000e-10 6.000000e+02 3.739075e-10 -1.841198e+03
4.000000e-10 6.000000e+02 4.985433e-10 -1.841198e+03
5.000000e-10 6.000000e+02 6.231791e-10 -1.841198e+03
6.000000e-10 6.000000e+02 7.478149e-10 -1.841198e+03
7.000000e-10 6.000000e+02 8.724507e-10 -1.841198e+03
8.000000e-10 6.000000e+02 9.970865e-10 -1.841198e+03
9.000000e-10 6.000000e+02 1.121722e-09 -1.841198e+03
1.000000e-09 6.000000e+02 1.246358e-09 -1.841198e+03
2.000000e-09 6.000000e+02 2.492716e-09 -1.841198e+03
3.000000e-09 6.000000e+02 3.739075e-09 -1.841198e+03
4.000000e-09 6.000000e+02 4.985433e-09 -1.841198e+03
5.000000e-09 6.000000e+02 6.231791e-09 -1.841198e+03
6.000000e-09 6.000000e+02 7.478149e-09 -1.841198e+03
7.000000e-09 6.000000e+02 8.724507e-09 -1.841198e+03
8.000000e-09 6.000000e+02 9.970866e-09 -1.841198e+03
9.000000e-09 6.000000e+02 1.121722e-08 -1.841198e+03
1.000000e-08 6.000000e+02 1.246358e-08 -1.841198e+03
2.000000e-08 6.000000e+02 2.492716e-08 -1.841198e+03
3.000000e-08 6.000000e+02 3.739075e-08 -1.841198e+03
4.000000e-08 6.000000e+02 4.985433e-08 -1.841198e+03
5.000000e-08 6.000000e+02 6.231792e-08 -1.841198e+03
6.000000e-08 6.000000e+02 7.478150e-08 -1.841198e+03
7.000000e-08 6.000000e+02 8.724509e-08 -1.841198e+03
8.000000e-08 6.000000e+02 9.970867e-08 -1.841198e+03
9.000000e-08 6.000000e+02 1.121723e-07 -1.841198e+03
1.000000e-07 6.000000e+02 1.246358e-07 -1.841198e+03
2.000000e-07 6.000000e+02 2.492718e-07 -1.841198e+03
3.000000e-07 6.000000e+02 3.739077e-07 -1.841198e+03
4.000000e-07 6.000000e+02 4.985438e-07 -1.841198e+03
5.000000e-07 6.000000e+02 6.231799e-07 -1.841198e+03
