# Mg I 2852-A absolute cross sections recovered from Allard et al. 2018 A&A 619 A152 Fig. 6 vector paths
# T=6000 K; n_He=1e21,5e21,1e22 cm^-3; figure-resolution bridge
# helium_density_cm-3 wavelength_vacuum_angstrom cross_section_cm2
5.00000000e+21 3225.60000000 1.0445744380e-17
5.00000000e+21 3226.60000000 1.0391223038e-17
5.00000000e+21 3227.80000000 1.0336986269e-17
5.00000000e+21 3228.80000000 1.0283032588e-17
5.00000000e+21 3229.80000000 1.0247220008e-17
5.00000000e+21 3230.80000000 1.0193734859e-17
5.00000000e+21 3231.80000000 1.0158233275e-17
5.00000000e+21 3233.00000000 1.0105212591e-17
5.00000000e+21 3234.00000000 1.0052468648e-17
5.00000000e+21 3235.00000000 1.0017459050e-17
5.00000000e+21 3236.00000000 9.9825713790e-18
5.00000000e+21 3237.20000000 9.9304675586e-18
5.00000000e+21 3238.20000000 9.8958828521e-18
5.00000000e+21 3239.20000000 9.8614185933e-18
5.00000000e+21 3240.20000000 9.8270743627e-18
5.00000000e+21 3241.40000000 9.7928497423e-18
5.00000000e+21 3242.40000000 9.7587443155e-18
5.00000000e+21 3243.40000000 9.7247576672e-18
5.00000000e+21 3244.40000000 9.6908893838e-18
5.00000000e+21 3245.60000000 9.6571390530e-18
5.00000000e+21 3246.60000000 9.6235062640e-18
5.00000000e+21 3247.60000000 9.5899906075e-18
5.00000000e+21 3248.80000000 9.5565916755e-18
5.00000000e+21 3249.80000000 9.5233090615e-18
5.00000000e+21 3250.80000000 9.4901423604e-18
5.00000000e+21 3251.80000000 9.4570911686e-18
5.00000000e+21 3253.00000000 9.4241550837e-18
5.00000000e+21 3254.00000000 9.3913337049e-18
5.00000000e+21 3255.00000000 9.3586266326e-18
5.00000000e+21 3256.20000000 9.3097794786e-18
5.00000000e+21 3257.20000000 9.2773564342e-18
5.00000000e+21 3258.20000000 9.2450463090e-18
5.00000000e+21 3259.20000000 9.2128487099e-18
5.00000000e+21 3260.40000000 9.1647624407e-18
5.00000000e+21 3261.40000000 9.1328444452e-18
5.00000000e+21 3262.40000000 9.1010376100e-18
5.00000000e+21 3263.60000000 9.0535349365e-18
5.00000000e+21 3264.60000000 9.0220043114e-18
5.00000000e+21 3265.60000000 8.9749141505e-18
5.00000000e+21 3266.80000000 8.9436573371e-18
5.00000000e+21 3267.80000000 8.8969761066e-18
5.00000000e+21 3268.80000000 8.8659907269e-18
5.00000000e+21 3270.00000000 8.8197148756e-18
5.00000000e+21 3271.00000000 8.7889985726e-18
5.00000000e+21 3272.00000000 8.7431245802e-18
5.00000000e+21 3273.20000000 8.7126750172e-18
5.00000000e+21 3274.20000000 8.6671993940e-18
5.00000000e+21 3275.40000000 8.6370142546e-18
5.00000000e+21 3276.40000000 8.6069342406e-18
5.00000000e+21 3277.40000000 8.5620105292e-18
5.00000000e+21 3278.60000000 8.5321917297e-18
5.00000000e+21 3279.60000000 8.4876581352e-18
5.00000000e+21 3280.60000000 8.4580982818e-18
5.00000000e+21 3281.80000000 8.4286413760e-18
5.00000000e+21 3282.80000000 8.3846482604e-18
5.00000000e+21 3283.80000000 8.3554471581e-18
5.00000000e+21 3285.00000000 8.3118360782e-18
5.00000000e+21 3286.00000000 8.2828885579e-18
5.00000000e+21 3287.20000000 8.2540418527e-18
5.00000000e+21 3288.20000000 8.2109600556e-18
5.00000000e+21 3289.40000000 8.1823638549e-18
5.00000000e+21 3290.40000000 8.1538672457e-18
5.00000000e+21 3291.40000000 8.1254698814e-18
5.00000000e+21 3292.60000000 8.0830591630e-18
5.00000000e+21 3293.60000000 8.0549084010e-18
5.00000000e+21 3294.80000000 8.0268556792e-18
5.00000000e+21 3295.80000000 7.9989006563e-18
5.00000000e+21 3296.80000000 7.9710429920e-18
5.00000000e+21 3298.00000000 7.9432823472e-18
5.00000000e+21 3299.00000000 7.9156183841e-18
5.00000000e+21 3300.20000000 7.8743029811e-18
5.00000000e+21 3301.20000000 7.8468792515e-18
5.00000000e+21 3302.40000000 7.8195510301e-18
5.00000000e+21 3303.40000000 7.7923179843e-18
5.00000000e+21 3304.60000000 7.7651797827e-18
5.00000000e+21 3305.60000000 7.7381360950e-18
5.00000000e+21 3306.80000000 7.7111865919e-18
5.00000000e+21 3307.80000000 7.6843309456e-18
5.00000000e+21 3308.80000000 7.6575688290e-18
5.00000000e+21 3310.00000000 7.6308999165e-18
5.00000000e+21 3311.00000000 7.6043238834e-18
5.00000000e+21 3312.20000000 7.5778404064e-18
5.00000000e+21 3313.20000000 7.5514491629e-18
5.00000000e+21 3314.40000000 7.5251498320e-18
5.00000000e+21 3315.40000000 7.4858724714e-18
5.00000000e+21 3316.60000000 7.4598015235e-18
5.00000000e+21 3317.60000000 7.4338213725e-18
5.00000000e+21 3318.80000000 7.3950206989e-18
5.00000000e+21 3319.80000000 7.3692661593e-18
5.00000000e+21 3321.00000000 7.3308024302e-18
5.00000000e+21 3322.00000000 7.3052715427e-18
5.00000000e+21 3323.20000000 7.2671418322e-18
5.00000000e+21 3324.20000000 7.2418326545e-18
5.00000000e+21 3325.40000000 7.2040340620e-18
5.00000000e+21 3326.60000000 7.1664327584e-18
5.00000000e+21 3327.60000000 7.1414743189e-18
5.00000000e+21 3328.80000000 7.1041995446e-18
5.00000000e+21 3329.80000000 7.0671193251e-18
5.00000000e+21 3331.00000000 7.0302326451e-18
5.00000000e+21 3332.00000000 7.0057485479e-18
5.00000000e+21 3333.20000000 6.9691821914e-18
5.00000000e+21 3334.20000000 6.9328066921e-18
5.00000000e+21 3335.40000000 6.8966210541e-18
5.00000000e+21 3336.40000000 6.8606242862e-18
5.00000000e+21 3337.60000000 6.8248154027e-18
5.00000000e+21 3338.80000000 6.7891934228e-18
5.00000000e+21 3339.80000000 6.7537573712e-18
5.00000000e+21 3341.00000000 6.7185062773e-18
5.00000000e+21 3342.00000000 6.6834391757e-18
5.00000000e+21 3343.20000000 6.6485551061e-18
5.00000000e+21 3344.40000000 6.6138531132e-18
5.00000000e+21 3345.40000000 6.5793322466e-18
5.00000000e+21 3346.60000000 6.5449915609e-18
5.00000000e+21 3347.60000000 6.5221974064e-18
5.00000000e+21 3348.80000000 6.4881549348e-18
5.00000000e+21 3350.00000000 6.4542901472e-18
5.00000000e+21 3351.00000000 6.4206021161e-18
5.00000000e+21 3352.20000000 6.3982411710e-18
5.00000000e+21 3353.20000000 6.3648456864e-18
5.00000000e+21 3354.40000000 6.3426789235e-18
5.00000000e+21 3355.60000000 6.3095734448e-18
5.00000000e+21 3356.60000000 6.2875991778e-18
5.00000000e+21 3357.80000000 6.2547811867e-18
5.00000000e+21 3359.00000000 6.2329977439e-18
5.00000000e+21 3360.00000000 6.2112901661e-18
5.00000000e+21 3361.20000000 6.1788704683e-18
5.00000000e+21 3362.20000000 6.1573513988e-18
5.00000000e+21 3363.40000000 6.1359072734e-18
5.00000000e+21 3364.60000000 6.1145378312e-18
5.00000000e+21 3365.60000000 6.0932428121e-18
5.00000000e+21 3366.80000000 6.0614392600e-18
5.00000000e+21 3368.00000000 6.0403291666e-18
5.00000000e+21 3369.20000000 6.0192925930e-18
5.00000000e+21 3370.20000000 5.9983292832e-18
5.00000000e+21 3371.40000000 5.9774389821e-18
5.00000000e+21 3372.40000000 5.9566214353e-18
5.00000000e+21 3373.60000000 5.9255309755e-18
5.00000000e+21 3374.80000000 5.9048942081e-18
5.00000000e+21 3376.00000000 5.8843293120e-18
5.00000000e+21 3377.00000000 5.8638360371e-18
5.00000000e+21 3378.20000000 5.8434141337e-18
5.00000000e+21 3379.40000000 5.8129145571e-18
5.00000000e+21 3380.40000000 5.7926699973e-18
5.00000000e+21 3381.60000000 5.7724959430e-18
5.00000000e+21 3382.80000000 5.7523921486e-18
5.00000000e+21 3384.00000000 5.7223676594e-18
5.00000000e+21 3385.00000000 5.7024384461e-18
5.00000000e+21 3386.20000000 5.6825786400e-18
5.00000000e+21 3387.40000000 5.6529185408e-18
5.00000000e+21 3388.40000000 5.6332311970e-18
5.00000000e+21 3389.60000000 5.6136124181e-18
5.00000000e+21 3390.80000000 5.5843122867e-18
5.00000000e+21 3392.00000000 5.5648638770e-18
5.00000000e+21 3393.20000000 5.5358181875e-18
5.00000000e+21 3394.20000000 5.5165386676e-18
5.00000000e+21 3395.40000000 5.4877452106e-18
5.00000000e+21 3396.60000000 5.4686331137e-18
5.00000000e+21 3397.80000000 5.4400896987e-18
5.00000000e+21 3398.80000000 5.4211435711e-18
5.00000000e+21 3400.00000000 5.3928480268e-18
5.00000000e+21 3401.20000000 5.3647001704e-18
5.00000000e+21 3402.40000000 5.3366992312e-18
5.00000000e+21 3403.40000000 5.3181131802e-18
5.00000000e+21 3404.60000000 5.2903554008e-18
5.00000000e+21 3405.80000000 5.2627425025e-18
5.00000000e+21 3407.00000000 5.2352737292e-18
5.00000000e+21 3408.20000000 5.2079483286e-18
5.00000000e+21 3409.20000000 5.1807655523e-18
5.00000000e+21 3410.40000000 5.1537246560e-18
5.00000000e+21 3411.60000000 5.1268248990e-18
5.00000000e+21 3412.80000000 5.1089697745e-18
5.00000000e+21 3414.00000000 5.0823036147e-18
5.00000000e+21 3415.20000000 5.0557766383e-18
5.00000000e+21 3416.20000000 5.0293881190e-18
5.00000000e+21 3417.40000000 5.0031373340e-18
5.00000000e+21 3418.60000000 4.9770235643e-18
5.00000000e+21 3419.80000000 4.9596901509e-18
5.00000000e+21 3421.00000000 4.9338031530e-18
5.00000000e+21 3422.20000000 4.9080512717e-18
5.00000000e+21 3423.20000000 4.8909580672e-18
5.00000000e+21 3424.40000000 4.8654298148e-18
5.00000000e+21 3425.60000000 4.8400348067e-18
5.00000000e+21 3426.80000000 4.8231784822e-18
5.00000000e+21 3428.00000000 4.7980040040e-18
5.00000000e+21 3429.20000000 4.7729609235e-18
5.00000000e+21 3430.40000000 4.7563381964e-18
5.00000000e+21 3431.60000000 4.7315125896e-18
5.00000000e+21 3432.60000000 4.7068165596e-18
5.00000000e+21 3433.80000000 4.6904241925e-18
5.00000000e+21 3435.00000000 4.6659426226e-18
5.00000000e+21 3436.20000000 4.6415888336e-18
5.00000000e+21 3437.40000000 4.6254236343e-18
5.00000000e+21 3438.60000000 4.6012813333e-18
5.00000000e+21 3439.80000000 4.5772650426e-18
5.00000000e+21 3441.00000000 4.5613238629e-18
5.00000000e+21 3442.20000000 4.5375161293e-18
5.00000000e+21 3443.40000000 4.5138326598e-18
5.00000000e+21 3444.60000000 4.4981123952e-18
5.00000000e+21 3445.80000000 4.4746345925e-18
5.00000000e+21 3446.80000000 4.4512793318e-18
5.00000000e+21 3448.00000000 4.4357769208e-18
5.00000000e+21 3449.20000000 4.4126244769e-18
5.00000000e+21 3450.40000000 4.3895928767e-18
5.00000000e+21 3451.60000000 4.3743053003e-18
5.00000000e+21 3452.80000000 4.3514737062e-18
5.00000000e+21 3454.00000000 4.3287612811e-18
5.00000000e+21 3455.20000000 4.3136855621e-18
5.00000000e+21 3456.40000000 4.2911703714e-18
5.00000000e+21 3457.60000000 4.2762255698e-18
5.00000000e+21 3458.80000000 4.2539059007e-18
5.00000000e+21 3460.00000000 4.2390908796e-18
5.00000000e+21 3461.20000000 4.2169650343e-18
5.00000000e+21 3462.40000000 4.2022786666e-18
5.00000000e+21 3463.60000000 4.1803449619e-18
5.00000000e+21 3464.80000000 4.1657861304e-18
5.00000000e+21 3466.00000000 4.1440428977e-18
5.00000000e+21 3467.20000000 4.1296104949e-18
5.00000000e+21 3468.40000000 4.1080560802e-18
5.00000000e+21 3469.60000000 4.0937490082e-18
5.00000000e+21 3470.80000000 4.0794917633e-18
5.00000000e+21 3472.00000000 4.0581989422e-18
5.00000000e+21 3473.20000000 4.0440655071e-18
5.00000000e+21 3474.40000000 4.0299812942e-18
5.00000000e+21 3475.60000000 4.0089468920e-18
5.00000000e+21 3476.80000000 3.9949849863e-18
5.00000000e+21 3478.00000000 3.9810717055e-18
5.00000000e+21 3479.20000000 3.9672068804e-18
5.00000000e+21 3480.40000000 3.9533903420e-18
5.00000000e+21 3481.80000000 3.9327557047e-18
5.00000000e+21 3483.00000000 3.9190591490e-18
5.00000000e+21 3484.20000000 3.9054102941e-18
5.00000000e+21 3485.40000000 3.8918089739e-18
5.00000000e+21 3486.60000000 3.8714957592e-18
5.00000000e+21 3487.80000000 3.8580125527e-18
5.00000000e+21 3489.00000000 3.8445763040e-18
5.00000000e+21 3490.20000000 3.8311868496e-18
5.00000000e+21 3491.40000000 3.8111900507e-18
5.00000000e+21 3492.60000000 3.7979168701e-18
5.00000000e+21 3493.80000000 3.7846899159e-18
5.00000000e+21 3495.00000000 3.7649358068e-18
5.00000000e+21 3496.40000000 3.7518237152e-18
5.00000000e+21 3497.60000000 3.7387572890e-18
5.00000000e+21 3498.80000000 3.7192429243e-18
5.00000000e+21 3500.00000000 3.7062899667e-18
5.00000000e+21 3501.20000000 3.6869450645e-18
5.00000000e+21 3502.40000000 3.6741045903e-18
5.00000000e+21 3503.60000000 3.6613088354e-18
5.00000000e+21 3504.80000000 3.6421987112e-18
5.00000000e+21 3506.20000000 3.6295140745e-18
5.00000000e+21 3507.40000000 3.6105699025e-18
5.00000000e+21 3508.60000000 3.5979954190e-18
5.00000000e+21 3509.80000000 3.5792157579e-18
5.00000000e+21 3511.00000000 3.5667504711e-18
5.00000000e+21 3512.20000000 3.5481338923e-18
5.00000000e+21 3513.60000000 3.5357768539e-18
5.00000000e+21 3514.80000000 3.5173219413e-18
5.00000000e+21 3516.00000000 3.5050722112e-18
5.00000000e+21 3517.20000000 3.4867775609e-18
5.00000000e+21 3518.40000000 3.4685783991e-18
5.00000000e+21 3519.80000000 3.4564984275e-18
5.00000000e+21 3521.00000000 3.4384573069e-18
5.00000000e+21 3522.20000000 3.4264822377e-18
5.00000000e+21 3523.40000000 3.4085977860e-18
5.00000000e+21 3524.60000000 3.3908066819e-18
5.00000000e+21 3525.80000000 3.3731084381e-18
5.00000000e+21 3527.20000000 3.3613609584e-18
5.00000000e+21 3528.40000000 3.3438164059e-18
5.00000000e+21 3529.60000000 3.3263634268e-18
5.00000000e+21 3530.80000000 3.3090015432e-18
5.00000000e+21 3532.20000000 3.2917302795e-18
5.00000000e+21 3533.40000000 3.2745491629e-18
5.00000000e+21 3534.60000000 3.2574577227e-18
5.00000000e+21 3535.80000000 3.2404554909e-18
5.00000000e+21 3537.20000000 3.2235420020e-18
5.00000000e+21 3538.40000000 3.2067167926e-18
5.00000000e+21 3539.60000000 3.1899794020e-18
5.00000000e+21 3540.80000000 3.1733293719e-18
5.00000000e+21 3542.20000000 3.1567662463e-18
5.00000000e+21 3543.40000000 3.1402895716e-18
5.00000000e+21 3544.60000000 3.1238988965e-18
5.00000000e+21 3545.80000000 3.1075937722e-18
5.00000000e+21 3547.20000000 3.0913737521e-18
5.00000000e+21 3548.40000000 3.0752383922e-18
5.00000000e+21 3549.60000000 3.0591872503e-18
5.00000000e+21 3551.00000000 3.0432198871e-18
5.00000000e+21 3552.20000000 3.0273358652e-18
5.00000000e+21 3553.40000000 3.0115347496e-18
5.00000000e+21 3554.80000000 3.0010465178e-18
5.00000000e+21 3556.00000000 2.9853826189e-18
5.00000000e+21 3557.20000000 2.9698004774e-18
5.00000000e+21 3558.60000000 2.9542996666e-18
5.00000000e+21 3559.80000000 2.9440107666e-18
5.00000000e+21 3561.00000000 2.9286445646e-18
5.00000000e+21 3562.40000000 2.9184450134e-18
5.00000000e+21 3563.60000000 2.9032122513e-18
5.00000000e+21 3564.80000000 2.8880589963e-18
5.00000000e+21 3566.20000000 2.8780007918e-18
5.00000000e+21 3567.40000000 2.8629791275e-18
5.00000000e+21 3568.60000000 2.8480358684e-18
5.00000000e+21 3570.00000000 2.8381170520e-18
5.00000000e+21 3571.20000000 2.8233035600e-18
5.00000000e+21 3572.60000000 2.8085673867e-18
5.00000000e+21 3573.80000000 2.7987860267e-18
5.00000000e+21 3575.00000000 2.7841778221e-18
5.00000000e+21 3576.40000000 2.7696458648e-18
5.00000000e+21 3577.60000000 2.7600000562e-18
5.00000000e+21 3578.80000000 2.7455942942e-18
5.00000000e+21 3580.20000000 2.7312637228e-18
5.00000000e+21 3581.40000000 2.7170079495e-18
5.00000000e+21 3582.80000000 2.7075454623e-18
5.00000000e+21 3584.00000000 2.6934134859e-18
5.00000000e+21 3585.40000000 2.6793552711e-18
5.00000000e+21 3586.60000000 2.6700239164e-18
5.00000000e+21 3587.80000000 2.6560877829e-18
5.00000000e+21 3589.20000000 2.6422243889e-18
5.00000000e+21 3590.40000000 2.6330223493e-18
5.00000000e+21 3591.80000000 2.6192793448e-18
5.00000000e+21 3593.00000000 2.6056080716e-18
5.00000000e+21 3594.40000000 2.5965335552e-18
5.00000000e+21 3595.60000000 2.5829810032e-18
5.00000000e+21 3597.00000000 2.5739852898e-18
5.00000000e+21 3598.20000000 2.5605504280e-18
5.00000000e+21 3599.60000000 2.5516328333e-18
5.00000000e+21 3600.80000000 2.5427462957e-18
5.00000000e+21 3602.20000000 2.5294744851e-18
5.00000000e+21 3603.40000000 2.5206651182e-18
5.00000000e+21 3604.80000000 2.5075085599e-18
5.00000000e+21 3606.00000000 2.4987756933e-18
5.00000000e+21 3607.20000000 2.4857333864e-18
5.00000000e+21 3608.60000000 2.4770763560e-18
5.00000000e+21 3610.00000000 2.4641473083e-18
5.00000000e+21 3611.20000000 2.4555654554e-18
5.00000000e+21 3612.60000000 2.4427486834e-18
5.00000000e+21 3613.80000000 2.4299988082e-18
5.00000000e+21 3615.20000000 2.4215358839e-18
5.00000000e+21 3616.40000000 2.4088967285e-18
5.00000000e+21 3617.80000000 2.3963235429e-18
5.00000000e+21 3619.00000000 2.3879778990e-18
5.00000000e+21 3620.40000000 2.3755138988e-18
5.00000000e+21 3621.60000000 2.3631149542e-18
5.00000000e+21 3623.00000000 2.3507807256e-18
5.00000000e+21 3624.20000000 2.3425936930e-18
5.00000000e+21 3625.60000000 2.3303665747e-18
5.00000000e+21 3627.00000000 2.3182032756e-18
5.00000000e+21 3628.20000000 2.3061034626e-18
5.00000000e+21 3629.60000000 2.2980720269e-18
5.00000000e+21 3630.80000000 2.2860772885e-18
5.00000000e+21 3632.20000000 2.2741451564e-18
5.00000000e+21 3633.60000000 2.2622753038e-18
5.00000000e+21 3634.80000000 2.2504674056e-18
5.00000000e+21 3636.20000000 2.2426297329e-18
5.00000000e+21 3637.40000000 2.2309243744e-18
5.00000000e+21 3638.80000000 2.2154122126e-18
5.00000000e+21 3640.20000000 2.2038489153e-18
5.00000000e+21 3641.40000000 2.1923459725e-18
5.00000000e+21 3642.80000000 2.1809030690e-18
5.00000000e+21 3644.20000000 2.1657387175e-18
5.00000000e+21 3645.40000000 2.1544346900e-18
5.00000000e+21 3646.80000000 2.1394543797e-18
5.00000000e+21 3648.20000000 2.1282875427e-18
5.00000000e+21 3649.40000000 2.1134890398e-18
5.00000000e+21 3650.80000000 2.1024577284e-18
5.00000000e+21 3652.00000000 2.0878388266e-18
5.00000000e+21 3653.40000000 2.0769413959e-18
5.00000000e+21 3654.80000000 2.0624999153e-18
5.00000000e+21 3656.20000000 2.0517347406e-18
5.00000000e+21 3657.40000000 2.0374685280e-18
5.00000000e+21 3658.80000000 2.0268340041e-18
5.00000000e+21 3660.20000000 2.0127409324e-18
5.00000000e+21 3661.40000000 2.0022354737e-18
5.00000000e+21 3662.80000000 1.9883134416e-18
5.00000000e+21 3664.20000000 1.9779354816e-18
5.00000000e+21 3665.40000000 1.9676116891e-18
5.00000000e+21 3666.80000000 1.9539304047e-18
5.00000000e+21 3668.20000000 1.9437319062e-18
5.00000000e+21 3669.60000000 1.9335866386e-18
5.00000000e+21 3670.80000000 1.9234943240e-18
5.00000000e+21 3672.20000000 1.9134546860e-18
5.00000000e+21 3673.60000000 1.9067907230e-18
5.00000000e+21 3675.00000000 1.8968382691e-18
5.00000000e+21 3676.20000000 1.8869377618e-18
5.00000000e+21 3677.60000000 1.8803661489e-18
5.00000000e+21 3679.00000000 1.8705516175e-18
5.00000000e+21 3680.40000000 1.8640370724e-18
5.00000000e+21 3681.60000000 1.8575452154e-18
5.00000000e+21 3683.00000000 1.8510759676e-18
5.00000000e+21 3684.40000000 1.8414143157e-18
5.00000000e+21 3685.80000000 1.8350012467e-18
5.00000000e+21 3687.20000000 1.8286105124e-18
5.00000000e+21 3688.40000000 1.8190661184e-18
5.00000000e+21 3689.80000000 1.8127308812e-18
5.00000000e+21 3691.20000000 1.8032693706e-18
5.00000000e+21 3692.60000000 1.7938572443e-18
5.00000000e+21 3694.00000000 1.7876098016e-18
5.00000000e+21 3695.20000000 1.7782794100e-18
5.00000000e+21 3696.60000000 1.7689977182e-18
5.00000000e+21 3698.00000000 1.7597644720e-18
5.00000000e+21 3699.40000000 1.7536357638e-18
5.00000000e+21 3700.80000000 1.7444826990e-18
5.00000000e+21 3702.20000000 1.7353774084e-18
5.00000000e+21 3703.40000000 1.7263196427e-18
5.00000000e+21 3704.80000000 1.7173091538e-18
5.00000000e+21 3706.20000000 1.7083456949e-18
5.00000000e+21 3707.60000000 1.6994290207e-18
5.00000000e+21 3709.00000000 1.6905588868e-18
5.00000000e+21 3710.40000000 1.6817350504e-18
5.00000000e+21 3711.80000000 1.6758780942e-18
5.00000000e+21 3713.20000000 1.6671308839e-18
5.00000000e+21 3714.40000000 1.6584293295e-18
5.00000000e+21 3715.80000000 1.6497731926e-18
5.00000000e+21 3717.20000000 1.6440275496e-18
5.00000000e+21 3718.60000000 1.6354465826e-18
5.00000000e+21 3720.00000000 1.6297508346e-18
5.00000000e+21 3721.40000000 1.6212443846e-18
5.00000000e+21 3722.80000000 1.6155980984e-18
5.00000000e+21 3724.20000000 1.6071655183e-18
5.00000000e+21 3725.60000000 1.6015682644e-18
5.00000000e+21 3727.00000000 1.5932089127e-18
5.00000000e+21 3728.40000000 1.5876602654e-18
5.00000000e+21 3729.80000000 1.5793735061e-18
5.00000000e+21 3731.20000000 1.5738730432e-18
5.00000000e+21 3732.60000000 1.5656582461e-18
5.00000000e+21 3734.00000000 1.5602055490e-18
5.00000000e+21 3735.40000000 1.5520620891e-18
5.00000000e+21 3736.80000000 1.5466567433e-18
5.00000000e+21 3738.20000000 1.5385840011e-18
5.00000000e+21 3739.40000000 1.5332255951e-18
5.00000000e+21 3740.80000000 1.5252229565e-18
5.00000000e+21 3742.20000000 1.5199110830e-18
5.00000000e+21 3743.60000000 1.5119779392e-18
5.00000000e+21 3745.20000000 1.5067121938e-18
5.00000000e+21 3746.40000000 1.4988479414e-18
5.00000000e+21 3748.00000000 1.4910247362e-18
5.00000000e+21 3749.40000000 1.4832423641e-18
5.00000000e+21 3750.80000000 1.4755006119e-18
5.00000000e+21 3752.20000000 1.4677992676e-18
5.00000000e+21 3753.60000000 1.4601381204e-18
5.00000000e+21 3755.00000000 1.4525169603e-18
5.00000000e+21 3756.40000000 1.4424172552e-18
5.00000000e+21 3757.80000000 1.4348885888e-18
5.00000000e+21 3759.20000000 1.4273992182e-18
5.00000000e+21 3760.60000000 1.4199489381e-18
5.00000000e+21 3762.00000000 1.4125375446e-18
5.00000000e+21 3763.40000000 1.4051648347e-18
5.00000000e+21 3764.80000000 1.3978306066e-18
5.00000000e+21 3766.20000000 1.3905346593e-18
5.00000000e+21 3767.60000000 1.3832767930e-18
5.00000000e+21 3769.20000000 1.3784592734e-18
5.00000000e+21 3770.60000000 1.3712644343e-18
5.00000000e+21 3772.00000000 1.3641071486e-18
5.00000000e+21 3773.40000000 1.3593563909e-18
5.00000000e+21 3774.80000000 1.3522612589e-18
5.00000000e+21 3776.20000000 1.3475517567e-18
5.00000000e+21 3777.60000000 1.3405182388e-18
5.00000000e+21 3779.00000000 1.3358496339e-18
5.00000000e+21 3780.40000000 1.3311972882e-18
5.00000000e+21 3782.00000000 1.3265611452e-18
5.00000000e+21 3783.40000000 1.3196371873e-18
5.00000000e+21 3784.80000000 1.3150413046e-18
5.00000000e+21 3786.20000000 1.3104614278e-18
5.00000000e+21 3787.60000000 1.3058975013e-18
5.00000000e+21 3789.00000000 1.3013494696e-18
5.00000000e+21 3790.60000000 1.2968172772e-18
5.00000000e+21 3792.00000000 1.2923008690e-18
5.00000000e+21 3793.40000000 1.2878001901e-18
5.00000000e+21 3794.80000000 1.2833151856e-18
5.00000000e+21 3796.20000000 1.2788458009e-18
5.00000000e+21 3797.80000000 1.2743919818e-18
5.00000000e+21 3799.20000000 1.2699536739e-18
5.00000000e+21 3800.60000000 1.2655308232e-18
5.00000000e+21 3802.00000000 1.2611233759e-18
5.00000000e+21 3803.40000000 1.2567312784e-18
5.00000000e+21 3805.00000000 1.2523544772e-18
5.00000000e+21 3806.40000000 1.2458178395e-18
5.00000000e+21 3807.80000000 1.2414790463e-18
5.00000000e+21 3809.20000000 1.2371553639e-18
5.00000000e+21 3810.80000000 1.2328467394e-18
5.00000000e+21 3812.20000000 1.2285531206e-18
5.00000000e+21 3813.60000000 1.2221407135e-18
5.00000000e+21 3815.20000000 1.2178843804e-18
5.00000000e+21 3816.60000000 1.2136428708e-18
5.00000000e+21 3818.00000000 1.2073082875e-18
5.00000000e+21 3819.40000000 1.2010067674e-18
5.00000000e+21 3821.00000000 1.1968240372e-18
5.00000000e+21 3822.40000000 1.1905772394e-18
5.00000000e+21 3823.80000000 1.1843630466e-18
5.00000000e+21 3825.40000000 1.1761278812e-18
5.00000000e+21 3826.80000000 1.1699891066e-18
5.00000000e+21 3828.20000000 1.1638823732e-18
5.00000000e+21 3829.80000000 1.1557896149e-18
5.00000000e+21 3831.20000000 1.1497569954e-18
5.00000000e+21 3832.60000000 1.1417624543e-18
5.00000000e+21 3834.20000000 1.1358030493e-18
5.00000000e+21 3835.60000000 1.1279055334e-18
5.00000000e+21 3837.00000000 1.1220184543e-18
5.00000000e+21 3838.60000000 1.1142167861e-18
5.00000000e+21 3840.00000000 1.1084011551e-18
5.00000000e+21 3841.40000000 1.1026158787e-18
5.00000000e+21 3843.00000000 1.0968607984e-18
5.00000000e+21 3844.40000000 1.0892340575e-18
5.00000000e+21 3846.00000000 1.0835488233e-18
5.00000000e+21 3847.40000000 1.0778932631e-18
5.00000000e+21 3848.80000000 1.0741392987e-18
5.00000000e+21 3850.40000000 1.0685328513e-18
5.00000000e+21 3851.80000000 1.0629556667e-18
5.00000000e+21 3853.40000000 1.0574075920e-18
5.00000000e+21 3854.80000000 1.0537249727e-18
5.00000000e+21 3856.40000000 1.0482250775e-18
5.00000000e+21 3857.80000000 1.0427538889e-18
5.00000000e+21 3859.20000000 1.0391223038e-18
5.00000000e+21 3860.80000000 1.0336986269e-18
5.00000000e+21 3862.20000000 1.0283032588e-18
5.00000000e+21 3863.80000000 1.0229360516e-18
5.00000000e+21 3865.20000000 1.0193734859e-18
5.00000000e+21 3866.80000000 1.0140528876e-18
5.00000000e+21 3868.20000000 1.0087600599e-18
5.00000000e+21 3869.80000000 1.0034948581e-18
5.00000000e+21 3871.20000000 9.9825713790e-19
5.00000000e+21 3872.80000000 9.9304675586e-19
5.00000000e+21 3874.20000000 9.8786356930e-19
5.00000000e+21 3875.80000000 9.8442315006e-19
5.00000000e+21 3877.20000000 9.7928497423e-19
5.00000000e+21 3878.80000000 9.7417361699e-19
5.00000000e+21 3880.20000000 9.6908893838e-19
5.00000000e+21 3881.80000000 9.6403079914e-19
5.00000000e+21 3883.20000000 9.5899906075e-19
5.00000000e+21 3884.80000000 9.5565916755e-19
5.00000000e+21 3886.20000000 9.5067112471e-19
5.00000000e+21 3887.80000000 9.4570911686e-19
5.00000000e+21 3889.20000000 9.4077300810e-19
5.00000000e+21 3890.80000000 9.3749659053e-19
5.00000000e+21 3892.40000000 9.3260334688e-19
5.00000000e+21 3893.80000000 9.2773564342e-19
